model_key,sample_id,sample_group,image_path,true_label,predicted_label,confidence,correct,target_type,target_label,target_layer,cam_min,cam_max,cam_mean,deletion_fraction,deletion_baseline,original_target_probability,salient_deleted_probability,shifted_control_deleted_probability,salient_probability_drop,shifted_control_probability_drop,salient_relative_drop,shifted_control_relative_drop,figure_png,status,error
resnet50_scratch,sample_05,strong_model_consensus_correct,test/111/2709151_72734e97-6c71-48a1-a2fc-d477b568e1a2.jpg,111,56,0.560675859451294,False,true,111,model.layer4[-1],0.0,0.9999998807907104,0.0737231969833374,0.2,local_mean_blur_21_shifted_cam_control,0.07149073481559753,0.053893983364105225,0.08206145465373993,0.01759675145149231,-0.010570719838142395,0.2461403075081154,-0.1478613958215481,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_05_true_class_111.png,completed,
resnet50_scratch,sample_06,strong_model_consensus_correct,test/485/2749752_e1cfd374-2b2d-45ae-b686-2545801190b7.jpg,485,323,0.3421793282032013,False,predicted,323,model.layer4[-1],0.0,0.9999998807907104,0.10726675391197205,0.2,local_mean_blur_21_shifted_cam_control,0.3421793282032013,0.20313289761543274,0.5731478929519653,0.13904643058776855,-0.23096856474876404,0.40635543741905006,-0.6749927471118438,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_06_predicted_class_323.png,completed,
resnet50_scratch,sample_06,strong_model_consensus_correct,test/485/2749752_e1cfd374-2b2d-45ae-b686-2545801190b7.jpg,485,323,0.3421793282032013,False,true,485,model.layer4[-1],0.0,0.9999998807907104,0.09322025626897812,0.2,local_mean_blur_21_shifted_cam_control,0.014711476862430573,0.009324493817985058,0.004813649691641331,0.005386983044445515,0.009897827170789242,0.36617554408847425,0.6727962979750737,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_06_true_class_485.png,completed,
resnet50_scratch,sample_07,strong_model_consensus_correct,test/311/2741711_a166ab02-f109-4f0e-9883-5e2351816635.jpg,311,311,0.3121652901172638,True,predicted,311,model.layer4[-1],0.0,0.9999998807907104,0.023884767666459084,0.2,local_mean_blur_21_shifted_cam_control,0.3121652901172638,0.06481137871742249,0.35231244564056396,0.2473539113998413,-0.04014715552330017,0.7923812135132758,-0.1286086467467893,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_07_predicted_class_311.png,completed,
resnet50_scratch,sample_08,strong_model_consensus_correct,test/192/2728793_dd08833f-e414-400b-a116-cb1a63fd5095.jpg,192,192,0.6935988068580627,True,predicted,192,model.layer4[-1],0.0,0.9999998807907104,0.1616654247045517,0.2,local_mean_blur_21_shifted_cam_control,0.6935988068580627,0.38029196858406067,0.6857978105545044,0.3133068382740021,0.00780099630355835,0.4517119048881479,0.011247130511795612,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_08_predicted_class_192.png,completed,
resnet50_scratch,sample_09,strong_model_consensus_correct,test/028/2725993_9a16e280-5973-423c-a4c2-55cf6247f447.jpg,28,30,0.37833938002586365,False,predicted,30,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_09_predicted_class_030.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_09,strong_model_consensus_correct,test/028/2725993_9a16e280-5973-423c-a4c2-55cf6247f447.jpg,28,30,0.37833938002586365,False,true,28,model.layer4[-1],0.0,0.9999998807907104,0.020732101052999496,0.2,local_mean_blur_21_shifted_cam_control,0.3357403874397278,0.1993449330329895,0.3343741297721863,0.13639545440673828,0.001366257667541504,0.40625274619731006,0.004069387296417459,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_09_true_class_028.png,completed,
resnet50_scratch,sample_10,strong_model_consensus_correct,test/367/2692017_393de909-7a55-4ef2-af16-deea1b8f3838.jpg,367,498,0.14551548659801483,False,predicted,498,model.layer4[-1],0.0,0.9999998807907104,0.0783936083316803,0.2,local_mean_blur_21_shifted_cam_control,0.14551548659801483,0.00022130407160148025,0.09414111077785492,0.14529418252641335,0.05137437582015991,0.9984791716897266,0.35305091589379173,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_10_predicted_class_498.png,completed,
resnet50_scratch,sample_10,strong_model_consensus_correct,test/367/2692017_393de909-7a55-4ef2-af16-deea1b8f3838.jpg,367,498,0.14551548659801483,False,true,367,model.layer4[-1],0.0,0.9999998807907104,0.16360828280448914,0.2,local_mean_blur_21_shifted_cam_control,0.09938091784715652,0.02259526215493679,0.13284243643283844,0.07678565569221973,-0.033461518585681915,0.7726398322292887,-0.3366996331946165,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_10_true_class_367.png,completed,
resnet50_scratch,sample_11,confusable_error,test/455/2723789_7beb8135-0a4e-4822-ab0c-c9253df54396.jpg,455,342,0.3917541205883026,False,predicted,342,model.layer4[-1],0.0,0.9999998807907104,0.046386029571294785,0.2,local_mean_blur_21_shifted_cam_control,0.3917541205883026,1.388461168971844e-05,0.4168434739112854,0.3917402359766129,-0.025089353322982788,0.9999645578413601,-0.06404362329439128,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_11_predicted_class_342.png,completed,
resnet50_scratch,sample_11,confusable_error,test/455/2723789_7beb8135-0a4e-4822-ab0c-c9253df54396.jpg,455,342,0.3917541205883026,False,true,455,model.layer4[-1],0.0,0.9999998807907104,0.021061180159449577,0.2,local_mean_blur_21_shifted_cam_control,0.061202093958854675,0.09936700761318207,0.05207463353872299,-0.03816491365432739,0.009127460420131683,-0.6235883641495198,0.14913640742860773,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_11_true_class_455.png,completed,
resnet50_scratch,sample_12,confusable_error,test/455/2785131_73404c39-fed5-4692-a964-dbdd9b8e1981.jpg,455,456,0.4803852438926697,False,predicted,456,model.layer4[-1],0.0,0.9999998807907104,0.09138329327106476,0.2,local_mean_blur_21_shifted_cam_control,0.4803852438926697,0.13882805407047272,0.615626335144043,0.34155718982219696,-0.1352410912513733,0.7110068307978867,-0.2815263228226669,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_12_predicted_class_456.png,completed,
resnet50_scratch,sample_12,confusable_error,test/455/2785131_73404c39-fed5-4692-a964-dbdd9b8e1981.jpg,455,456,0.4803852438926697,False,true,455,model.layer4[-1],0.0,0.9999998807907104,0.05412593111395836,0.2,local_mean_blur_21_shifted_cam_control,0.0034667751751840115,0.0014833335299044847,0.001957531785592437,0.0019834416452795267,0.0015092433895915747,0.5721287205116347,0.4353450435422211,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_12_true_class_455.png,completed,
resnet50_scratch,sample_13,confusable_error,test/122/2769608_8a4061c6-c97d-4029-b140-a02b0257cedf.jpg,122,475,0.39285728335380554,False,predicted,475,model.layer4[-1],0.0,0.9999998807907104,0.034077614545822144,0.2,local_mean_blur_21_shifted_cam_control,0.39285728335380554,0.2775481641292572,0.5067766904830933,0.11530911922454834,-0.11391940712928772,0.2935140166936945,-0.28997656898903007,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_13_predicted_class_475.png,completed,
resnet50_scratch,sample_13,confusable_error,test/122/2769608_8a4061c6-c97d-4029-b140-a02b0257cedf.jpg,122,475,0.39285728335380554,False,true,122,model.layer4[-1],0.0,0.9999998807907104,0.020732101052999496,0.2,local_mean_blur_21_shifted_cam_control,2.1469884813996032e-05,1.1720775546564255e-05,7.672540959902108e-06,9.749109267431777e-06,1.3797343854093924e-05,0.45408297957315624,0.6426370692543052,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_13_true_class_122.png,completed,
resnet50_scratch,sample_14,confusable_error,test/122/2761891_3b5a30f6-dc3e-4b12-a8a1-89e756275a99.jpg,122,61,0.199616476893425,False,predicted,61,model.layer4[-1],0.0,0.9999998807907104,0.1018933653831482,0.2,local_mean_blur_21_shifted_cam_control,0.199616476893425,0.20376817882061005,0.04578489437699318,-0.004151701927185059,0.1538315825164318,-0.020798392957319087,0.770635695562157,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_14_predicted_class_061.png,completed,
resnet50_scratch,sample_14,confusable_error,test/122/2761891_3b5a30f6-dc3e-4b12-a8a1-89e756275a99.jpg,122,61,0.199616476893425,False,true,122,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_14_true_class_122.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_15,confusable_error,test/203/2736545_ad8bd1c4-de0d-4a3f-96f9-79616b12335d.jpg,203,202,0.3418475091457367,False,predicted,202,model.layer4[-1],0.0,0.9999998807907104,0.24131228029727936,0.2,local_mean_blur_21_shifted_cam_control,0.3418475091457367,0.3758406639099121,0.3883531391620636,-0.033993154764175415,-0.046505630016326904,-0.09943952743468266,-0.13604203269622359,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_15_predicted_class_202.png,completed,
resnet50_scratch,sample_15,confusable_error,test/203/2736545_ad8bd1c4-de0d-4a3f-96f9-79616b12335d.jpg,203,202,0.3418475091457367,False,true,203,model.layer4[-1],0.0,0.9999998807907104,0.21541622281074524,0.2,local_mean_blur_21_shifted_cam_control,0.00042585458140820265,0.0004277373373042792,0.0001410929107805714,-1.88275589607656e-06,0.00028476167062763125,-0.004421123966427041,0.6686828862706848,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_15_true_class_203.png,completed,
resnet50_scratch,sample_16,confusable_error,test/335/2761282_7d64f2f7-cc02-408a-8cda-a7595ca8d4cc.jpg,335,334,0.25331589579582214,False,predicted,334,model.layer4[-1],0.0,0.9999998807907104,0.10933660715818405,0.2,local_mean_blur_21_shifted_cam_control,0.25331589579582214,0.17204806208610535,0.3908965587615967,0.0812678337097168,-0.13758066296577454,0.32081616297470866,-0.543118948511101,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_16_predicted_class_334.png,completed,
resnet50_scratch,sample_16,confusable_error,test/335/2761282_7d64f2f7-cc02-408a-8cda-a7595ca8d4cc.jpg,335,334,0.25331589579582214,False,true,335,model.layer4[-1],0.0,0.9999998807907104,0.03897862136363983,0.2,local_mean_blur_21_shifted_cam_control,0.005063110031187534,0.003616022178903222,0.002460045740008354,0.0014470878522843122,0.00260306429117918,0.2858100739210882,0.5141235871124532,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_16_true_class_335.png,completed,
resnet50_scratch,sample_17,confusable_error,test/139/2758817_8e34db25-e482-4763-832c-2bb1e00ba746.jpg,139,140,0.508091151714325,False,predicted,140,model.layer4[-1],0.0,0.9999998807907104,0.08566111326217651,0.2,local_mean_blur_21_shifted_cam_control,0.508091151714325,0.3221437931060791,0.019073525443673134,0.18594735860824585,0.4890176262706518,0.3659724401435651,0.9624604258914604,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_17_predicted_class_140.png,completed,
resnet50_scratch,sample_17,confusable_error,test/139/2758817_8e34db25-e482-4763-832c-2bb1e00ba746.jpg,139,140,0.508091151714325,False,true,139,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_17_true_class_139.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_18,confusable_error,test/335/2761654_59379efb-ca49-478d-975c-fff93f3f0fcf.jpg,335,334,0.8587354421615601,False,predicted,334,model.layer4[-1],0.0,0.9999998807907104,0.13064922392368317,0.2,local_mean_blur_21_shifted_cam_control,0.8587354421615601,0.008494134061038494,0.8855676054954529,0.8502413081005216,-0.026832163333892822,0.9901085553897048,-0.03124613474244457,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_18_predicted_class_334.png,completed,
resnet50_scratch,sample_18,confusable_error,test/335/2761654_59379efb-ca49-478d-975c-fff93f3f0fcf.jpg,335,334,0.8587354421615601,False,true,335,model.layer4[-1],0.0,0.9999998807907104,0.08183712512254715,0.2,local_mean_blur_21_shifted_cam_control,0.02466164529323578,0.005216090939939022,0.02822192944586277,0.019445554353296757,-0.0035602841526269913,0.7884937976392963,-0.14436523233928394,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_18_true_class_335.png,completed,
resnet50_scratch,sample_19,confusable_error,test/203/2752018_dbebe97e-7bfa-4391-a33f-b4640aadc719.jpg,203,207,0.20996487140655518,False,predicted,207,model.layer4[-1],0.0,0.9999998807907104,0.5653495788574219,0.2,local_mean_blur_21_shifted_cam_control,0.20996487140655518,0.1902737021446228,0.20241104066371918,0.019691169261932373,0.0075538307428359985,0.093783160630734,0.03597664072200682,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_19_predicted_class_207.png,completed,
resnet50_scratch,sample_19,confusable_error,test/203/2752018_dbebe97e-7bfa-4391-a33f-b4640aadc719.jpg,203,207,0.20996487140655518,False,true,203,model.layer4[-1],0.0,0.9999998807907104,0.25798743963241577,0.2,local_mean_blur_21_shifted_cam_control,0.002355321543291211,0.0023926531430333853,0.004801401402801275,-3.733159974217415e-05,-0.002446079859510064,-0.015849895250399145,-1.0385333019507952,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_19_true_class_203.png,completed,
resnet50_scratch,sample_20,confusable_error,test/139/2720439_c4e5a066-5637-4baa-9329-7a8c7e58ba15.jpg,139,271,0.09415385127067566,False,predicted,271,model.layer4[-1],0.0,0.9999998807907104,0.11210048198699951,0.2,local_mean_blur_21_shifted_cam_control,0.09415385127067566,0.1134173721075058,0.1185644194483757,-0.01926352083683014,-0.024410568177700043,-0.20459620691936356,-0.25926255642505774,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_20_predicted_class_271.png,completed,
resnet50_scratch,sample_20,confusable_error,test/139/2720439_c4e5a066-5637-4baa-9329-7a8c7e58ba15.jpg,139,271,0.09415385127067566,False,true,139,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_20_true_class_139.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_21,consensus_difficult,test/166/2732378_f08aebf2-10c1-4bab-94f8-4bc2c7770a31.jpg,166,170,0.24883529543876648,False,predicted,170,model.layer4[-1],0.0,0.9999998807907104,0.15566599369049072,0.2,local_mean_blur_21_shifted_cam_control,0.24883529543876648,0.24883544445037842,0.32903555035591125,-1.4901161193847656e-07,-0.08020025491714478,-5.988363173147413e-07,-0.32230256875629004,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_21_predicted_class_170.png,completed,
resnet50_scratch,sample_21,consensus_difficult,test/166/2732378_f08aebf2-10c1-4bab-94f8-4bc2c7770a31.jpg,166,170,0.24883529543876648,False,true,166,model.layer4[-1],0.0,0.9999998807907104,0.040758147835731506,0.2,local_mean_blur_21_shifted_cam_control,1.263816830032738e-05,0.00014549253683071584,3.966777148889378e-05,-0.00013285436853038846,-2.7029603188566398e-05,-10.512153768908663,-2.1387279031460773,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_21_true_class_166.png,completed,
resnet50_scratch,sample_22,consensus_difficult,test/389/2734196_899d7a03-966e-4ad9-8e56-a0f7da4a7e64.jpg,389,150,0.12461914122104645,False,predicted,150,model.layer4[-1],0.0,0.9999998807907104,0.021061182022094727,0.2,local_mean_blur_21_shifted_cam_control,0.12461914122104645,0.020237023010849953,0.2757243514060974,0.1043821182101965,-0.15110521018505096,0.8376090317060202,-1.2125361216943724,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_22_predicted_class_150.png,completed,
resnet50_scratch,sample_22,consensus_difficult,test/389/2734196_899d7a03-966e-4ad9-8e56-a0f7da4a7e64.jpg,389,150,0.12461914122104645,False,true,389,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_22_true_class_389.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_23,consensus_difficult,test/381/2718365_976a8e1c-35b7-4aa5-aacb-50495ded9078.jpg,381,121,0.12951186299324036,False,predicted,121,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_23_predicted_class_121.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_23,consensus_difficult,test/381/2718365_976a8e1c-35b7-4aa5-aacb-50495ded9078.jpg,381,121,0.12951186299324036,False,true,381,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_23_true_class_381.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_24,consensus_difficult,test/184/2687534_d31397b7-bac3-4524-bc11-1d7d2c0ca7ad.jpg,184,376,0.9679059982299805,False,predicted,376,model.layer4[-1],0.0,0.9999998807907104,0.03660374507308006,0.2,local_mean_blur_21_shifted_cam_control,0.9679059982299805,0.9505104422569275,0.9661136269569397,0.01739555597305298,0.0017923712730407715,0.017972360957432237,0.0018518030431865274,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_24_predicted_class_376.png,completed,
resnet50_scratch,sample_24,consensus_difficult,test/184/2687534_d31397b7-bac3-4524-bc11-1d7d2c0ca7ad.jpg,184,376,0.9679059982299805,False,true,184,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_24_true_class_184.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_25,consensus_difficult,test/193/2716562_fec115c3-cced-4be1-b6f6-aa8684b4976e.jpg,193,231,0.10490676760673523,False,predicted,231,model.layer4[-1],0.0,0.9999998807907104,0.06970571726560593,0.2,local_mean_blur_21_shifted_cam_control,0.10490676760673523,0.07286393642425537,0.07826734334230423,0.03204283118247986,0.026639424264431,0.3054410302927172,0.2539342777607485,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_25_predicted_class_231.png,completed,
resnet50_scratch,sample_25,consensus_difficult,test/193/2716562_fec115c3-cced-4be1-b6f6-aa8684b4976e.jpg,193,231,0.10490676760673523,False,true,193,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_25_true_class_193.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_26,consensus_difficult,test/039/2753388_86b35091-7dfa-4c36-9b78-8583ceac3421.jpg,39,156,0.0570002906024456,False,predicted,156,model.layer4[-1],0.0,0.9999998807907104,0.09546242654323578,0.2,local_mean_blur_21_shifted_cam_control,0.0570002906024456,0.04251953959465027,0.06418697535991669,0.014480751007795334,-0.007186684757471085,0.25404696808991417,-0.1260815459274648,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_26_predicted_class_156.png,completed,
resnet50_scratch,sample_26,consensus_difficult,test/039/2753388_86b35091-7dfa-4c36-9b78-8583ceac3421.jpg,39,156,0.0570002906024456,False,true,39,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_26_true_class_039.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_27,consensus_difficult,test/256/2733011_568aaf96-6d06-4f0e-843e-b94a458995bf.jpg,256,492,0.32323959469795227,False,predicted,492,model.layer4[-1],0.0,0.9999998807907104,0.03211662545800209,0.2,local_mean_blur_21_shifted_cam_control,0.32323959469795227,0.02427942492067814,0.19770005345344543,0.29896016977727413,0.12553954124450684,0.9248872188960459,0.3883792187086978,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_27_predicted_class_492.png,completed,
resnet50_scratch,sample_27,consensus_difficult,test/256/2733011_568aaf96-6d06-4f0e-843e-b94a458995bf.jpg,256,492,0.32323959469795227,False,true,256,model.layer4[-1],0.0,0.9999998807907104,0.05275914445519447,0.2,local_mean_blur_21_shifted_cam_control,0.00012085735215805471,9.527188376523554e-05,9.223226516041905e-05,2.5585468392819166e-05,2.8625086997635663e-05,0.21169972646230928,0.23685019145711858,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_27_true_class_256.png,completed,
resnet50_scratch,sample_28,consensus_difficult,test/178/2697466_171420fb-5b5f-4b5c-a93b-cfcaadfb5f0a.jpg,178,291,0.25050225853919983,False,predicted,291,model.layer4[-1],0.0,0.9999998807907104,0.051128510385751724,0.2,local_mean_blur_21_shifted_cam_control,0.25050225853919983,0.08590716868638992,0.1296105682849884,0.1645950898528099,0.12089169025421143,0.6570603028197978,0.48259720674452,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_28_predicted_class_291.png,completed,
resnet50_scratch,sample_28,consensus_difficult,test/178/2697466_171420fb-5b5f-4b5c-a93b-cfcaadfb5f0a.jpg,178,291,0.25050225853919983,False,true,178,model.layer4[-1],,,,,,,,,,,,,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_28_true_class_178.png,failed,ValueError: The Grad-CAM heatmap is empty.
resnet50_scratch,sample_29,consensus_difficult,test/020/2719934_33eebbd4-e793-4137-ab05-b9b6db58af47.jpg,20,269,0.18602465093135834,False,predicted,269,model.layer4[-1],0.0,0.9999998807907104,0.038861099630594254,0.2,local_mean_blur_21_shifted_cam_control,0.18602465093135834,0.11813359707593918,0.29369473457336426,0.06789105385541916,-0.10767008364200592,0.3649572974093118,-0.578794708674042,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_29_predicted_class_269.png,completed,
resnet50_scratch,sample_29,consensus_difficult,test/020/2719934_33eebbd4-e793-4137-ab05-b9b6db58af47.jpg,20,269,0.18602465093135834,False,true,20,model.layer4[-1],0.0,0.9999998807907104,0.020732099190354347,0.2,local_mean_blur_21_shifted_cam_control,0.00018625131633598357,1.2383224202494603e-05,1.6013376580303884e-06,0.00017386809213348897,0.00018464997867795319,0.9335133600873124,0.9914022746816903,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_29_true_class_020.png,completed,
resnet50_scratch,sample_30,consensus_difficult,test/322/2731272_d07811e7-53a9-4ebe-91d9-f3335f6f560d.jpg,322,484,0.45346328616142273,False,predicted,484,model.layer4[-1],0.0,0.9999998807907104,0.02780734933912754,0.2,local_mean_blur_21_shifted_cam_control,0.45346328616142273,0.1982795000076294,0.16337481141090393,0.25518378615379333,0.2900884747505188,0.562744094045474,0.6397176653618962,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_30_predicted_class_484.png,completed,
resnet50_scratch,sample_30,consensus_difficult,test/322/2731272_d07811e7-53a9-4ebe-91d9-f3335f6f560d.jpg,322,484,0.45346328616142273,False,true,322,model.layer4[-1],0.0,0.9999998807907104,0.04198891669511795,0.2,local_mean_blur_21_shifted_cam_control,9.788409806787968e-05,8.912460907595232e-05,0.00028464748174883425,8.759488991927356e-06,-0.00018676338368095458,0.08948837620031921,-1.9080053590670039,results/grad_cam_extended/figures/per_model/resnet50_scratch/sample_30_true_class_322.png,completed,
convnext_full_finetune,sample_01,strong_model_consensus_correct,test/348/2772725_4121b228-0a61-4daa-bc99-be897559b6a4.jpg,348,348,0.989548921585083,True,predicted,348,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.05877472460269928,0.2,local_mean_blur_21_shifted_cam_control,0.989548921585083,0.8311589360237122,0.9875816106796265,0.15838998556137085,0.001967310905456543,0.16006281458794175,0.001988088575050193,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_01_predicted_class_348.png,completed,
convnext_full_finetune,sample_02,strong_model_consensus_correct,test/398/2737429_b24d5ce4-1e94-4bbb-aabc-b1f292b9761b.jpg,398,398,0.9773462414741516,True,predicted,398,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.08207616955041885,0.2,local_mean_blur_21_shifted_cam_control,0.9773462414741516,0.600943386554718,0.9769366383552551,0.3764028549194336,0.0004096031188964844,0.3851274389224615,0.0004190972467225857,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_02_predicted_class_398.png,completed,
convnext_full_finetune,sample_03,strong_model_consensus_correct,test/486/2726066_7e6f2f7f-a7ad-4b72-9509-d930c57b288f.jpg,486,486,0.9797041416168213,True,predicted,486,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.12122148275375366,0.2,local_mean_blur_21_shifted_cam_control,0.9797041416168213,0.9189732074737549,0.968736469745636,0.060730934143066406,0.010967671871185303,0.06198905522930748,0.011194881602812437,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_03_predicted_class_486.png,completed,
convnext_full_finetune,sample_04,strong_model_consensus_correct,test/240/2697679_ee0a0f8e-cb7e-4c19-b7e6-80619f0b3d20.jpg,240,240,0.971060574054718,True,predicted,240,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.057578183710575104,0.2,local_mean_blur_21_shifted_cam_control,0.971060574054718,0.012092295102775097,0.9714746475219727,0.9589682789519429,-0.00041407346725463867,0.9875473318288652,-0.0004264136330091661,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_04_predicted_class_240.png,completed,
convnext_full_finetune,sample_05,strong_model_consensus_correct,test/111/2709151_72734e97-6c71-48a1-a2fc-d477b568e1a2.jpg,111,111,0.9824146628379822,True,predicted,111,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.14219264686107635,0.2,local_mean_blur_21_shifted_cam_control,0.9824146628379822,0.7164372801780701,0.9821261763572693,0.2659773826599121,0.0002884864807128906,0.2707384088624668,0.00029365042239853787,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_05_predicted_class_111.png,completed,
convnext_full_finetune,sample_06,strong_model_consensus_correct,test/485/2749752_e1cfd374-2b2d-45ae-b686-2545801190b7.jpg,485,485,0.9639946222305298,True,predicted,485,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.18823520839214325,0.2,local_mean_blur_21_shifted_cam_control,0.9639946222305298,0.8677816987037659,0.9558578133583069,0.09621292352676392,0.0081368088722229,0.09980649404883873,0.008440720191359182,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_06_predicted_class_485.png,completed,
convnext_full_finetune,sample_07,strong_model_consensus_correct,test/311/2741711_a166ab02-f109-4f0e-9883-5e2351816635.jpg,311,311,0.951439619064331,True,predicted,311,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.11918342113494873,0.2,local_mean_blur_21_shifted_cam_control,0.951439619064331,0.0787087008357048,0.9479907751083374,0.8727309182286263,0.0034488439559936523,0.9172740978422689,0.00362486897422385,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_07_predicted_class_311.png,completed,
convnext_full_finetune,sample_08,strong_model_consensus_correct,test/192/2728793_dd08833f-e414-400b-a116-cb1a63fd5095.jpg,192,192,0.9633887410163879,True,predicted,192,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.07834966480731964,0.2,local_mean_blur_21_shifted_cam_control,0.9633887410163879,0.09011529386043549,0.9618237018585205,0.8732734471559525,0.0015650391578674316,0.9064600923554882,0.00162451468575011,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_08_predicted_class_192.png,completed,
convnext_full_finetune,sample_09,strong_model_consensus_correct,test/028/2725993_9a16e280-5973-423c-a4c2-55cf6247f447.jpg,28,28,0.9502907395362854,True,predicted,28,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.08068270236253738,0.2,local_mean_blur_21_shifted_cam_control,0.9502907395362854,0.7691001296043396,0.9745678305625916,0.1811906099319458,-0.024277091026306152,0.19066860529479812,-0.025547014209727725,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_09_predicted_class_028.png,completed,
convnext_full_finetune,sample_10,strong_model_consensus_correct,test/367/2692017_393de909-7a55-4ef2-af16-deea1b8f3838.jpg,367,367,0.9567468166351318,True,predicted,367,model.stages[-1].blocks[-1],0.0,0.9999998807907104,0.22585409879684448,0.2,local_mean_blur_21_shifted_cam_control,0.9567468166351318,0.6743103265762329,0.9412639141082764,0.2824364900588989,0.015482902526855469,0.2952050481361673,0.01618286286157572,results/grad_cam_extended/figures/per_model/convnext_full_finetune/sample_10_predicted_class_367.png,completed,
