model_key,sample_id,sample_group,image_path,true_label,predicted_label,confidence,correct,target_type,target_label,target_layer,cam_min,cam_max,cam_mean,figure_png,status,error
resnet50_fgvc_pmg_isqrtcov,sample_08,incorrect,test/372/2701912_d86d7684-d24f-4013-8fc7-1364d0c54228.jpg,372,464,0.4395671486854553,False,predicted,464,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.05775514990091324,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_08_predicted_class_464.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_08,incorrect,test/372/2701912_d86d7684-d24f-4013-8fc7-1364d0c54228.jpg,372,464,0.4395671486854553,False,true,372,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.10736111551523209,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_08_true_class_372.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_09,incorrect,test/354/2766307_a8951a6b-2f13-4713-a4fe-a348a99ac750.jpg,354,356,0.9986999034881592,False,predicted,356,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.14686262607574463,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_09_predicted_class_356.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_09,incorrect,test/354/2766307_a8951a6b-2f13-4713-a4fe-a348a99ac750.jpg,354,356,0.9986999034881592,False,true,354,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.047814082354307175,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_09_true_class_354.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_10,incorrect,test/497/2753795_7fc20046-365f-44fa-a07e-1375c22eb4f4.jpg,497,496,0.9432910680770874,False,predicted,496,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.06304991990327835,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_10_predicted_class_496.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_10,incorrect,test/497/2753795_7fc20046-365f-44fa-a07e-1375c22eb4f4.jpg,497,496,0.9432910680770874,False,true,497,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.08599443733692169,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_10_true_class_497.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_11,low_confidence_difficult,test/166/2732378_f08aebf2-10c1-4bab-94f8-4bc2c7770a31.jpg,166,69,0.8678320050239563,False,predicted,69,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.1086999922990799,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_11_predicted_class_069.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_11,low_confidence_difficult,test/166/2732378_f08aebf2-10c1-4bab-94f8-4bc2c7770a31.jpg,166,69,0.8678320050239563,False,true,166,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.2136596143245697,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_11_true_class_166.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_12,low_confidence_difficult,test/493/2689025_5cde2542-983b-4f81-aee8-c9d24b3ccb23.jpg,493,377,0.8364785313606262,False,predicted,377,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.09749896079301834,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_12_predicted_class_377.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_12,low_confidence_difficult,test/493/2689025_5cde2542-983b-4f81-aee8-c9d24b3ccb23.jpg,493,377,0.8364785313606262,False,true,493,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.029490064829587936,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_12_true_class_493.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_13,low_confidence_difficult,test/252/2735322_f1006bbe-b632-4e68-9a7c-d646f1b0705a.jpg,252,441,0.9913205504417419,False,predicted,441,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.04892871901392937,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_13_predicted_class_441.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_13,low_confidence_difficult,test/252/2735322_f1006bbe-b632-4e68-9a7c-d646f1b0705a.jpg,252,441,0.9913205504417419,False,true,252,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.11733026802539825,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_13_true_class_252.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_14,low_confidence_difficult,test/410/2715993_7aa37e28-6d7f-4b58-8556-43e2f40143f3.jpg,410,407,0.589190661907196,False,predicted,407,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.19853822886943817,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_14_predicted_class_407.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_14,low_confidence_difficult,test/410/2715993_7aa37e28-6d7f-4b58-8556-43e2f40143f3.jpg,410,407,0.589190661907196,False,true,410,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.1283586472272873,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_14_true_class_410.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_15,low_confidence_difficult,test/143/2698748_2aed09ed-b0c6-4252-93dd-6452509a3cde.jpg,143,141,0.9670788049697876,False,predicted,141,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.06986915320158005,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_15_predicted_class_141.png,completed,
resnet50_fgvc_pmg_isqrtcov,sample_15,low_confidence_difficult,test/143/2698748_2aed09ed-b0c6-4252-93dd-6452509a3cde.jpg,143,141,0.9670788049697876,False,true,143,model.model.backbone.encoder.stages[-1].layers[-1],0.0,0.9999998807907104,0.10977013409137726,results/grad_cam/figures/per_model/resnet50_fgvc_pmg_isqrtcov/sample_15_true_class_143.png,completed,
